match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.1,Marco Jansen,Prasidh Krishna,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.2,Marco Jansen,Prasidh Krishna,6,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.3,Marco Jansen,Prasidh Krishna,0,1,1,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.3,Marco Jansen,Prasidh Krishna,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.4,Cooper Connolly,Prasidh Krishna,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.5,Cooper Connolly,Prasidh Krishna,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,16.6,Marco Jansen,Prasidh Krishna,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.1,Cooper Connolly,Ashok Sharma,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.2,Marco Jansen,Ashok Sharma,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.3,Marco Jansen,Ashok Sharma,0,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.3,Marco Jansen,Ashok Sharma,0,1,1,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.4,Marco Jansen,Ashok Sharma,0,0,0,0,0,0,caught,Marco Jansen,Shubman Gill
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.5,Xavier Bartlett,Ashok Sharma,2,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,17.6,Xavier Bartlett,Ashok Sharma,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,18.1,Xavier Bartlett,Prasidh Krishna,6,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,18.2,Xavier Bartlett,Prasidh Krishna,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,18.3,Cooper Connolly,Prasidh Krishna,4,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,18.4,Cooper Connolly,Prasidh Krishna,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,18.5,Xavier Bartlett,Prasidh Krishna,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,18.6,Cooper Connolly,Prasidh Krishna,1,0,0,0,0,0,,,
4,"Mar 31, 2026",League stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",PBKS,GT,2,19.1,Cooper Connolly,Washington Sundar,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.1,Mitchell Marsh,Mukesh Kumar,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.2,Rishabh Pant,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.3,Rishabh Pant,Mukesh Kumar,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.4,Rishabh Pant,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.5,Rishabh Pant,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.5,Rishabh Pant,Mukesh Kumar,0,1,1,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,0.6,Rishabh Pant,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,1.1,Mitchell Marsh,Lungi Ngidi,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,1.2,Mitchell Marsh,Lungi Ngidi,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,1.3,Mitchell Marsh,Lungi Ngidi,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,1.4,Mitchell Marsh,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,1.5,Rishabh Pant,Lungi Ngidi,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,1.6,Rishabh Pant,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,2.1,Rishabh Pant,Mukesh Kumar,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,2.2,Mitchell Marsh,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,2.3,Mitchell Marsh,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,2.4,Mitchell Marsh,Mukesh Kumar,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,2.5,Rishabh Pant,Mukesh Kumar,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,2.6,Mitchell Marsh,Mukesh Kumar,0,0,0,0,0,0,runout,Rishabh Pant,Mukesh Kumar
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,3.1,Aiden Markram,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,3.2,Aiden Markram,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,3.3,Aiden Markram,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,3.4,Mitchell Marsh,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,3.5,Mitchell Marsh,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,3.6,Aiden Markram,Axar Patel,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.1,Mitchell Marsh,Mukesh Kumar,0,4,0,1,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.2,Mitchell Marsh,Mukesh Kumar,6,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.3,Mitchell Marsh,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.3,Mitchell Marsh,Mukesh Kumar,0,1,1,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.4,Mitchell Marsh,Mukesh Kumar,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.5,Aiden Markram,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,4.6,Aiden Markram,Mukesh Kumar,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,5.1,Mitchell Marsh,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,5.2,Mitchell Marsh,Axar Patel,0,4,0,0,1,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,5.3,Mitchell Marsh,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,5.4,Aiden Markram,Axar Patel,6,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,5.5,Aiden Markram,Axar Patel,0,0,0,0,0,0,bowled,Aiden Markram,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,5.6,Ayush Badoni,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,6.1,Mitchell Marsh,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,6.2,Ayush Badoni,Natarajan,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,6.3,Ayush Badoni,Natarajan,0,0,0,0,0,0,caught,Ayush Badoni,Rahul
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,6.4,Nicholas Pooran,Natarajan,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,6.5,Nicholas Pooran,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,6.6,Mitchell Marsh,Natarajan,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,7.1,Nicholas Pooran,Kuldeep Yadav,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,7.2,Nicholas Pooran,Kuldeep Yadav,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,7.3,Nicholas Pooran,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,7.4,Mitchell Marsh,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,7.5,Nicholas Pooran,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,7.6,Mitchell Marsh,Kuldeep Yadav,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,8.1,Nicholas Pooran,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,8.2,Mitchell Marsh,Lungi Ngidi,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,8.3,Mitchell Marsh,Lungi Ngidi,6,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,8.4,Mitchell Marsh,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,8.5,Nicholas Pooran,Lungi Ngidi,0,0,0,0,0,0,bowled,Nicholas Pooran,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,8.6,Abdul Samad,Lungi Ngidi,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,9.1,Mitchell Marsh,Kuldeep Yadav,6,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,9.2,Mitchell Marsh,Kuldeep Yadav,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,9.3,Mitchell Marsh,Kuldeep Yadav,0,0,0,0,0,0,bowled,Mitchell Marsh,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,9.4,Mukul Choudhary,Kuldeep Yadav,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,9.5,Mukul Choudhary,Kuldeep Yadav,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,9.6,Mukul Choudhary,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,10.1,Mukul Choudhary,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,10.2,Abdul Samad,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,10.3,Mukul Choudhary,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,10.4,Mukul Choudhary,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,10.5,Abdul Samad,Axar Patel,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,10.6,Mukul Choudhary,Axar Patel,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,11.1,Abdul Samad,Vipraj Nigam,0,4,0,1,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,11.2,Abdul Samad,Vipraj Nigam,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,11.3,Abdul Samad,Vipraj Nigam,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,11.4,Mukul Choudhary,Vipraj Nigam,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,11.5,Abdul Samad,Vipraj Nigam,2,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,11.6,Abdul Samad,Vipraj Nigam,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,12.1,Mukul Choudhary,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,12.2,Abdul Samad,Natarajan,2,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,12.3,Abdul Samad,Natarajan,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,12.4,Abdul Samad,Natarajan,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,12.5,Abdul Samad,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,12.6,Mukul Choudhary,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,13.1,Mukul Choudhary,Kuldeep Yadav,0,0,0,0,0,0,caught,Mukul Choudhary,Kuldeep Yadav
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,13.2,Shahbaz Ahmed,Kuldeep Yadav,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,13.3,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,13.4,Abdul Samad,Kuldeep Yadav,2,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,13.5,Abdul Samad,Kuldeep Yadav,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,13.6,Abdul Samad,Kuldeep Yadav,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,14.1,Shahbaz Ahmed,Natarajan,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,14.2,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,14.3,Abdul Samad,Natarajan,6,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,14.4,Abdul Samad,Natarajan,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,14.5,Abdul Samad,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,14.6,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,15.1,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,15.2,Abdul Samad,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,15.3,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,15.4,Abdul Samad,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,15.5,Shahbaz Ahmed,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,15.6,Abdul Samad,Kuldeep Yadav,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,16.1,Abdul Samad,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,16.2,Shahbaz Ahmed,Lungi Ngidi,4,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,16.3,Shahbaz Ahmed,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,16.4,Abdul Samad,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,16.5,Shahbaz Ahmed,Lungi Ngidi,0,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,16.6,Shahbaz Ahmed,Lungi Ngidi,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,17.1,Shahbaz Ahmed,Natarajan,1,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,17.2,Abdul Samad,Natarajan,2,0,0,0,0,0,,,
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,17.3,Abdul Samad,Natarajan,0,0,0,0,0,0,caught,Abdul Samad,David Miller
5,"Apr 1, 2026",League stage,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",LSG,DC,1,17.4,Mohammed Shami,Natarajan,1,0,0,0,0,0,,,
